251.165	5.72095	4.27118	0.0327255	5.84197	4.58124	7.26007	-1.87758	5.9764	7.82457	-0.272757	0.0477468	1.29804	0.562233	-0.462769	2.57709
252.209	5.72309	4.2744	0.0328122	5.8452	4.58207	7.25936	-1.88081	5.97317	7.8246	-0.274192	0.0477542	1.2966	0.560098	-0.464309	2.57634
253.244	5.72309	4.2744	0.0328122	5.8452	4.58207	7.25936	-1.88081	5.97317	7.82535	-0.273783	0.0477558	1.29701	0.560098	-0.464309	2.5756
254.281	5.72309	4.2744	0.0328122	5.8452	4.58207	7.25936	-1.88081	5.97317	7.8246	-0.274192	0.0477542	1.2966	0.560098	-0.464309	2.57634
255.314	5.72237	4.27333	0.0327833	5.84412	4.58191	7.25997	-1.8793	5.97468	7.82521	-0.273174	0.0477521	1.29762	0.56081	-0.463539	2.57634
256.348	5.72309	4.2744	0.0328122	5.8452	4.58173	7.25825	-1.88212	5.97186	7.82424	-0.274983	0.0477563	1.29581	0.560098	-0.465079	2.5756
257.385	5.72309	4.2744	0.0328122	5.8452	4.58207	7.25936	-1.88081	5.97317	7.82535	-0.273783	0.0477558	1.29701	0.560098	-0.464309	2.5756
258.421	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
259.454	5.72237	4.27333	0.0327833	5.84412	4.58191	7.25997	-1.8793	5.97468	7.82521	-0.273174	0.0477521	1.29762	0.56081	-0.463539	2.57634
260.493	5.72309	4.2744	0.0328122	5.8452	4.58207	7.25936	-1.88081	5.97317	7.82535	-0.273783	0.0477558	1.29701	0.560098	-0.464309	2.5756
261.529	5.72309	4.2744	0.0328122	5.8452	4.58207	7.25936	-1.88081	5.97317	7.82386	-0.2746	0.0477525	1.2962	0.560098	-0.464309	2.57709
262.562	5.72237	4.27333	0.0327833	5.84412	4.58124	7.25775	-1.88192	5.97206	7.82374	-0.275164	0.0477547	1.29563	0.56081	-0.465079	2.5756
263.595	5.72309	4.2744	0.0328122	5.8452	4.58207	7.25936	-1.88081	5.97317	7.82535	-0.273783	0.0477558	1.29701	0.560098	-0.464309	2.5756
264.633	5.72237	4.27333	0.0327833	5.84412	4.58191	7.25997	-1.8793	5.97468	7.82596	-0.272766	0.0477538	1.29803	0.56081	-0.463539	2.5756
265.666	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
266.702	5.72237	4.27333	0.0327833	5.84412	4.58124	7.25775	-1.88192	5.97206	7.82226	-0.275981	0.0477514	1.29481	0.56081	-0.465079	2.57709
267.744	5.72309	4.2744	0.0328122	5.8452	4.58173	7.25825	-1.88212	5.97186	7.8235	-0.275392	0.0477546	1.2954	0.560098	-0.465079	2.57634
268.782	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82336	-0.274782	0.0477509	1.29601	0.56081	-0.464309	2.57709
269.815	5.72237	4.27333	0.0327833	5.84412	4.58124	7.25775	-1.88192	5.97206	7.823	-0.275573	0.0477531	1.29522	0.56081	-0.465079	2.57634
270.883	5.72309	4.2744	0.0328122	5.8452	4.58207	7.25936	-1.88081	5.97317	7.8246	-0.274192	0.0477542	1.2966	0.560098	-0.464309	2.57634
271.953	5.72309	4.2744	0.0328122	5.8452	4.58207	7.25936	-1.88081	5.97317	7.8246	-0.274192	0.0477542	1.2966	0.560098	-0.464309	2.57634
273.022	5.72237	4.27333	0.0327833	5.84412	4.58225	7.26107	-1.87799	5.97599	7.82707	-0.271567	0.0477534	1.29923	0.56081	-0.462769	2.5756
274.09	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
275.161	5.72166	4.27225	0.0327544	5.84305	4.58074	7.25725	-1.88172	5.97226	7.8225	-0.275755	0.0477515	1.29504	0.561521	-0.465079	2.57634
276.232	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
277.302	5.72166	4.27225	0.0327544	5.84305	4.58108	7.25836	-1.8804	5.97358	7.82361	-0.274557	0.047751	1.29624	0.561521	-0.464309	2.57634
278.334	5.72166	4.27225	0.0327544	5.84305	4.58108	7.25836	-1.8804	5.97358	7.82361	-0.274557	0.047751	1.29624	0.561521	-0.464309	2.57634
279.369	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82485	-0.273965	0.0477543	1.29683	0.56081	-0.464309	2.5756
280.41	5.72309	4.2744	0.0328122	5.8452	4.58207	7.25936	-1.88081	5.97317	7.8246	-0.274192	0.0477542	1.2966	0.560098	-0.464309	2.57634
281.45	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
282.491	5.72166	4.27225	0.0327544	5.84305	4.58108	7.25836	-1.8804	5.97358	7.82361	-0.274557	0.047751	1.29624	0.561521	-0.464309	2.57634
283.525	5.72309	4.2744	0.0328122	5.8452	4.58207	7.25936	-1.88081	5.97317	7.8246	-0.274192	0.0477542	1.2966	0.560098	-0.464309	2.57634
